"","order","STUSPS","orderReg","GEOID","Agriculture...Forestry.NH3","Agriculture...Forestry.PM10.FIL","Agriculture...Forestry.PM10.PRI","Bulk.Terminals...Plants.NH3","Bulk.Terminals...Plants.PM25.PRI","Bulk.Terminals...Plants.PM.PRI","Coal.PM25.PRI","Coal.PM.CON","Coal.PM.PRI","Coal.SO2","Coal.VOC","Commercial.Institutional.Coal.CO","Commercial.Institutional.Coal.NH3","Commercial.Institutional.Coal.NOX","Commercial.Institutional.Coal.PM10.FIL","Commercial.Institutional.Coal.PM10.PRI","Commercial.Institutional.Coal.PM25.FIL","Commercial.Institutional.Coal.PM25.PRI","Commercial.Institutional.Coal.SO2","Commercial.Institutional.Coal.VOC","Commercial.Institutional.Gas.CO","Commercial.Institutional.Gas.NH3","Commercial.Institutional.Gas.NOX"
"2466",2466,"WV",194,54091,0.097466743,46.10491,0.3718375,0.1,0.36,0.002873239,19.91029686,0.166328068,58.86565741,2.291949083,1.970502633,1.739962122,4.004365308,8.69,699.2451,56.7524,211.186394,47.659889895,34.015352295,66.8816735,13.26060334,2.111,33.19155
"2467",2467,"MI",224,26111,1234.45,185.16,185.16,0,0.843332609,0,0.0070227525,0.29,2.74,0.22,0.03,1.37,0.03,0.19,0.02,0.11,0.04,4.29,5e-04,248.114,316.9618958,2.10416255,821.8930583
"2468",2468,"MS",127,28119,506.1890937,2580.83,2580.83,1.43779797,0.01,2.52,0.13,0.013154767,0.002104763,0.109702437,0.024368564,0.029194994,0.009049834,0.013626264,0.00244643,14.42,0.02,0.656134289,5.86,5.86,5.86,8.84,30.41170026
"2469",2469,"KY",204,21093,9.63,27.79,1.2347784,0.360569208,17.35263212,18.93014413,31.69998007,0.176296167,39.57120962,0.233155538,0.378076402,0.193155542,0.345695473,0.143862711,2.08,0.101452,0.237484858,2.172344529,0.41439777,10.46323996,0.600345932,1.274332568,0.44386431
"2470",2470,"IL",243,17081,531.7855281,2384.2,2384.2,0.0372724,0.016466915,0.000202595,0,0,0,0,21.43,0,0,27.0871,0.2637,31.5572,0.145917,0.6686,0.5929,0.010983,2.5142562385,0.6615,0.19
"2471",2471,"SD",280,46057,9.08,0.03,0.063132086,0.020005108,0.033118325,0.019421112,3.158185098,6.169320293,0,0,0,0,0,0,0,0,1.66,0,9.08,36.6359356,0.133215195,13.02550954,0.268832162
"2472",2472,"WI",247,55069,53.2,53.2,3.74,1.740903712,143.895087,15.18783,0,0,25.84470508,17.787125,0,0,12.90874157,0.07,15.90946784,0.059987944,0.133157435,0.059987944,0.003169491,0.03123889,0.053651235,0.086836914,0.870826297
"2473",2473,"NY",208,36033,0.960655022,0.335186764,11.35096486,3.35605234,282.41,295.9230299,2407.566775,4.2,1.0275,102.8475,319.2350809,375.92815,94.81567901,150.7287481,45.98306908,2.410727883,4.4527825,1.65,2.639,3.393,0.608614084,0.7509022865,0.3440202015
"2474",2474,"VA",176,51630,14.635,14.635,6.69,13.23,0.29,3.63,0.1,32.15,0.147544192,0.11,0.147544192,0.09,0.008074335,0.13,1.23,3.51,0.55,16.23,2.53,0.024034441,1.8,0.074252116,49.07
"2475",2475,"WV",190,54081,2.93,12.69768,0.547437,1.39,18.73,0.07,274.4207649,2.9138707,1126.672447,39.87730572,34.28921352,30.3871807,55.314128,63.28,699.2451,56.7524,211.186394,47.659889895,34.015352295,66.8816735,13.26060334,2.111,33.19155
"2476",2476,"NM",263,35005,27.48,3.016623654,19.44211387,5.018859348,58.62192271,0.102845478,1.85001405,0.003245639,27.01109132,0.157564699,32.1560611,0.06,0.167211518,0.03,0.138271063,0.103703297,1.5543153,2.3116,1.76858336,1.0676926,0.170830816,4.270770399,0.230621602
"2477",2477,"NM",266,35049,44.02,6.1467825865,40.82,3.147340769,36.76197209,0.064494688,5.828098054,0.010224733,85.09302335,0.49637597,101.3012183,0.2,0.526766335,0.1,0.435595239,0.326696429,1.5543153,2.3116,5.571567005,3.3635513,0.538168208,13.4542052,0.726527081
"2478",2478,"CA",389,6059,239.354796,121.82,121.82,0.00140484,0.067447917,0.072916667,231.2187323,98.55224657,82.10108056,1692.445311,4.738088777,8,0.245,4,0.07,0.8,0.04,0.3,56.57,2.51,1131.49928,21.28607,274.4912084
"2479",2479,"AZ",361,4023,10.57,5.33,1658.81,0.003491283,7.974654936,0.04651882,0.522150026,0.601024642,0.096163943,2.404098566,0.129821323,0.286087729,0.099770091,0.256036497,0.156266407,5.120729946,0.040869676,15.41,3.606595695,4.918085277,1.311489344,22.24,156.3849831
"2480",2480,"NC",63,37053,592.43,592.43,88.86,0.019437663,0.002538239,0.00436658,0.629079951,0.683600214,0.073392661,0.127912923,0.054520262,5.65,3.22718015,0.002621166,1.686030803,0.00983518,2.007179528,0.00396418,0.002157718,0.008630872,0.006473154,0.019382,0.27
"2481",2481,"IL",243,17101,843.542634,2691.7,2691.7,0.009764124,0.004313782,5.31e-05,0,0,0,0,21.43,0,0,0,0,0,0.145917,0.02,0.01,0.010983,2.5142562385,0.4981,0
"2482",2482,"IN",233,18067,10.708404,1.738984942,26.12,1656.38906,0.01504585,385.407,0.28,58.45,0.0449262785,0.3,0.0449262785,0.25,0.014888168,0.456768,0.35,3.21,2.7,0.43,0.58,1.28,0.44,1.15,0.7
"2483",2483,"IN",237,18125,10.708404,1.738984942,3.33,52782.03326,0.01504585,385.407,0.008085,1.65,0.0449262785,0.00858,0.0449262785,0.007095,0.014888168,0.456768,0.009900001,0.09,0.07,0.01,0.01,0.03,0.01,0.03,0.02
"2484",2484,"KY",203,21047,7.9858,27.79,0.1609875,0.286747352,11.70260426,12.76647738,23.49874035,0.118894025,31.74847673,0.364115334,0.474567751,0.344115334,0.452730073,0.102530846,2.08,0.4190435,0.18882562,1.59757597,0.279469597,7.120702493,0.405450137,0.862881288,0.299785414
"2485",2485,"MI",227,26045,1633.48,245.02,245.02,0,0.843332609,0,0.0070227525,0.24,2.25,0.18,0.028416559,1.12,0.02,0.15,0.02,0.08,0.03,3.53,5e-04,250.6965,397.9203878,2.98617149,1177.88994
"2486",2486,"IA",261,19179,548.0898648,1308.89,1308.89,6.06,6520.06949,205.5713051,2.872441043,0.017234646,6.319370295,6.893858503,7.49132624,0.804283492,1.401751229,0.597467737,27.4,101.2937609,0.02872441,18.10436955,21.55282089,0.04,0.112074669,0.02,0.09267713
"2487",2487,"CA",390,6025,18179.63045,4734.56,4734.56,0.00140484,0.067447917,0.072916667,1.694199317,0.722117742,82.10108056,12.40098352,0.034717199,8,0.245,4,0.07,0.8,0.04,0.3,56.57,2.51,71.493225,0.73,243.2447478
"2488",2488,"MI",223,26027,1514.17,227.12,227.12,0,0.843332609,0,0.0070227525,0.05,0.47,0.03,0.006393812,0.23,0.006254109,0.02,0.004806399,0.017415041,0.007529948,0.73,5e-04,101.7535,153.454246,1.182346643,432.1890064
"2489",2489,"MS",121,28157,150.3154935,339,339,1.308211029,0.01,2.52,0.13,0.013552803,0.002168448,0.114080833,0.025557999,0.03050384,0.009491559,0.0141874,0.002565841,14.42,0.02,0.684255534,5.86,5.86,5.86,2.38,37.60526822
"2490",2490,"AK",337,2282,1.16,2.112170817,7.07,0.022175333,0.043734685,0.026692531,0.32336756,0.568831526,8.832279471,0.336467785,10.51461842,0.02,0.054676016,0.01,0.045212859,0.033909644,0.063087711,0.578304013,4.500521572,0.011166664,1.112881896,0.023321784,0.017272308
"2491",2491,"KS",298,20179,3405.4,3405.4,510.81,0.006680331,1.253370157,0.007094011,0.008686544,0.082065653,0.070949769,0.011351963,0.287918773,0.016956702,0.035427184,0.012333091,0.030803572,0.018470481,0.100353,0.127214611,0.004917572,0.62955,0.97506069,0.126465,0.47197569
"2492",2492,"MS",122,28079,2681.034853,348.86,348.86,20.47473676,0.02,3.8,0.2,0.037002154,0.005920345,0.33702369,0.080689455,0.093550102,0.02996591,0.042326556,0.008100646,14.42,0.02,2.077702151,5.86,5.86,5.86,5.31,86.70730712
"2493",2493,"MS",124,28025,211.7310912,472.09,472.09,25.65204362,0.04,8.85,0.48,0.03,0.005057325,0.26,0.06,0.07595,0.02,0.035325,0.01,14.42,0.02,1.59,5.86,5.86,5.86,68.4,66.30751499
"2494",2494,"MS",121,28037,146.9363664,226.71,226.71,1.184794894,0.01,1.27,0.06,0.012380639,0.001980902,0.101187029,0.022055268,0.02664946,0.008190738,0.01253493,0.002214192,14.42,0.02,0.601442143,5.86,5.86,5.86,2,45.45024025
"2495",2495,"MS",122,28099,2917.562449,320.04,320.04,13.49555434,0.03,7.58,0.41,0.03,0.005057325,0.26,0.06,0.07595,0.02,0.035325,0.01,14.42,0.02,1.59,5.86,5.86,5.86,30.94,117.2240244
"2496",2496,"SD",279,46045,9.08,0.03,0.108936972,0.021774853,0.036048126,0.021139194,1.446019058,3.054918908,0,0,0,0,0,0,0,0,1.66,0,9.08,22.63779625,0.079309193,7.649117033,0.15985352
"2497",2497,"AL",111,1035,174.4556323,375.44,375.44,9.0767202215,3.941124667,1.31,0.11,0.13,0.14,0.08,0.09,0.01,856.2413385,6.197,5.89,0,0.015877269,0.000388752,0.07,0.08,0.03,0.04,0.01
"2498",2498,"IN",236,18029,10.708404,1.738984942,43.202806,46711.5259,0.01504585,668.25,0.06,15.982,0.0449262785,0.34204,0.0449262785,0.32204,0.014888168,0.27204,0.102006,1.0028,0.64,0.1,0.13,0.3,0.1,0.27,0.16
"2499",2499,"IN",235,18071,10.708404,1.738984942,16.74845,592.68,0.01504585,385.407,0.113968,25.595725,0.0449262785,1.00975,0.0449262785,0.99975,0.014888168,0.37175,0.163349,1.53903,0.88,0.14,0.19,0.42,0.14,0.37,0.22
"2500",2500,"MS",126,28081,560.1844098,1355.49,1355.49,101.059302,0.23,52.46,1.65,0.32,0.03,2.5,0.4,0.59,0.15,0.34,0.17,14.42,0.02,12.82,5.86,5.86,5.86,260.29,417.0253145
"2501",2501,"LA",131,22125,82.15,12.32,12.32,0.006627461,0.0041103,0.00764707,1,3,38,0.2,54.43057292,0.523193022,180.5173189,7.139384849,6.150385534,5.610220138,11.24116836,31,63.5,55.5,23.5,42.259462935,17.095238095
"2502",2502,"AR",155,5035,1410.569285,1410.569285,211.5823403,12.9,19.75,0.11,0.6,0.09,2.41,0.015356296,0.28,0.0096460805,0.25,0.007143704,0.0225,10.3,0.04,182.3,2.191612094,865.3503497,30.23751873,25.99707881,22.50943812
"2503",2503,"FL",108,12063,2291.04,2291.04,326.09,18.12322054,38.065239035,1332.831499,0.19605344,0.001244774,0.447894924,0.486794462,0.527249982,0.064459354,0.104914874,0.04045552,1.982073553,0.002722851,4.97,0.02,0.04,0.072258065,0.039052632,0.062258065,0.022258065
"2504",2504,"TX",144,48125,547.6,71.71,71.71,1.7,52.765,0.055,350.27,0.45,0.59,0.003462,0.7,0.005095263,0.01,0.003038289,0.009827763,0.006789474,0.00424,0.03,0.001800764,0.04,0.01,0.009483624,0.01
"2505",2505,"VA",175,51115,6.6,6.6,0.92,2.43,0.01,0.18,0.005712637,1.67,0.147544192,0.00606239,0.147544192,0.00501313,0.008074335,0.006995065,0.06,0.17,0.022555807,0.84,0.12,0.024034441,0.09,0.074252116,2.54
"2506",2506,"ND",351,38075,64.45,0,0.170346541,1.462648301,2.243047633,0,0,0,12.77,17.51360419,0.059062142,5.697446577,0.119114961,0.087261504,0.080882781,1.78066779,1.31,1.31,0.25,0.15,0.17,0.02,0.0244296
"2507",2507,"TX",138,48283,281.31,30.65,30.65,1.7,52.765,0.055,350.27,0.45,0.76,0.004464,0.91,0.006866316,0.01,0.003915263,0.01,0.01,0.005465,0.05,0.010023764,0.08,0.01,0.064824774,0.01
"2508",2508,"NY",207,36067,18.5497698,5.558689018,213.0004177,7.35874201,952.63,982.8394129,2538.293027,75.2845,9.4715,6.306,241.2574529,382.6581215,50.49734455,181.6776676,0.584148576,13.94335118,14.5275,18.5865,2.639,3.393,0.676728183,0.915304584,0.561540407
"2509",2509,"IA",261,19087,1797.666742,1727.32,1727.32,6.06,1786.752235,89.66573215,1.688357916,0.010130147,3.714387415,4.052058999,4.403237445,0.472740217,0.823918663,0.351178447,27.4,59.53825355,0.016883579,10.64135179,12.66827594,0.02,0.065875035,0.01,0.054473587
"2510",2510,"NE",293,31083,1492.95,223.94,223.94,1.494579952,0.190219267,0.331525008,0.039611873,0.004252808,0.007412038,0.003159229,0.280503092,0.000151886,1.27371826,0.007430023,1.516331262,0.002994754,0.007884923,0.001630056,0.004890168,0.009097988,0.083398219,0.031447983,0.005031677
"2511",2511,"MT",331,30075,57.32,0.19,7.19506165,0.001231416,0.489959545,0.002858097,0.017991832,0.002878693,0.071967329,0.003886236,0.008564112,0.002986644,0.007664521,0.004677876,1,0.153290411,0.001223445,0.28,0.072609475,25.16282613,0.994758637,0.856047457,0.756139183
"2512",2512,"WI",248,55091,106.36,106.36,1.42,5.089571975,278.9748572,15.18783,0,0,25.84470508,17.787125,0,0,2.99,0.01,3.55,0.2986985275,0.01,0.2986985275,0.0267521405,0.03123889,0.3351396145,0.02,0.19
"2513",2513,"AZ",359,4001,3.55,2.28,1658.81,0.002092809,44.67031424,0.027885166,9.339418766,0.360277238,0.057644358,1.441108952,0.077819883,0.171491965,0.059806021,0.153478103,0.093672082,3.069562067,0.024498852,15.41,3.606595695,4.918085277,1.311489344,5.79,463.1451112
"2514",2514,"MO",342,29121,1130.16,169.52,169.52,0.005493381,1.39,0.9,6.41,0.0313967475,0.03,0.0285304115,0.02,0.009182292,0.03,0.35,0.211636086,0.030261774,0.887996948,0.044889051,0.031815663,0.092306489,0.050490826,0.125589492,0.010369755
"2515",2515,"TX",144,48279,3422.43,500.13,500.13,107.6986238,20406.57865,127.7965374,350.27,0.45,3.586,0.01,4.345,0.02,0.167,0.01,0.044,0.03,0.019,0.242,0.010704145,0.25,0.01,0.13,0.009789
"2516",2516,"KS",299,20097,1363.64,1363.64,204.54,0.004197823,1.70058607,0.009920085,0.012147043,0.111347897,0.099214363,0.015874298,0.402618328,0.023711824,0.049540477,0.017246282,0.043074936,0.025828654,0.100353,0.127214611,0.006876608,0.62955,0.97506069,0.126465,0.47197569
"2517",2517,"TX",139,48015,1330.49,152.32,152.32,4.96,153.6,0.17,350.27,0.45,4.98,0.02,5.93,0.04,0.11,0.02,0.09,0.06,0.03,0.32,0.010938764,0.34,0.01,0.13,0.009789
"2518",2518,"MO",348,29061,1072.44,160.86,160.86,0.002676978,0.41,0.27,1.93,0.0313967475,0.01,0.0285304115,0.00831034,0.009182292,0.01,0.1,0.060476317,0.010076211,0.265239491,0.01142336,0.010528598,0.020671493,0.010142895,0.039297328,0.004613453
"2519",2519,"GA",81,13253,223.9561898,850.5,850.5,0.2,6.19,0.25,0.10323,0.36218925,0.009082702,0.08,0.100865407,0.016138465,0.403461627,0.021786928,0.048011934,0.016743658,0.042968663,0.026225006,0.475,0.859373265,0.006858848,14.22,39.95739446
"2520",2520,"MI",221,26101,92.34,13.85,13.85,0,0.843332609,0,0.0070227525,0.04,0.4,0.029392044,0.005455649,0.19,0.005336445,0.02,0.004101157,0.016327034,0.00642508,0.62,5e-04,56.73,75.93846347,0.559851861,208.2690024
"2521",2521,"IA",259,19119,5810.070518,2680.9,2680.9,6.06,1786.752235,89.66573215,0.67938685,0.004076321,1.49465107,1.63052844,1.771840905,0.190228318,0.331540783,0.141312465,27.4,23.95789788,0.006793869,4.282027173,5.097651397,0.01,0.026507787,0.005479975,0.021919901
"2522",2522,"TX",144,48233,601.52,84.09,84.09,5.38,166.7,0.19,350.27,0.45,6.21,0.03,7.39,0.05,0.13,0.03,0.11,0.08,0.04,0.4,0.021173527,0.44,0.01,0.14,0.009789
"2523",2523,"OK",148,40139,2.35,45.368,3.884,0.221642558,0.041834771,8.537708457,0.044072732,1.101818312,0.059498189,0.131116379,0.04572546,0.11734365,0.07161819,2.346873005,0.018730911,5.71,60.49736385,0.510267514,6.89788966,5.945863075,5.776560945,12.05384952,2.49
"2524",2524,"OK",148,40153,1.88,45.368,3.884,0.290432698,0.054818829,11.18851615,0.057751375,1.443784386,0.077964357,0.171810342,0.059917052,0.153763037,0.093845985,3.075260742,0.024544335,5.46,53.38783542,0.433513935,5.836370324,5.031070276,4.892537899,10.54342832,1.24
"2525",2525,"IA",260,19003,656.0008858,1221.92,1221.92,6.06,1786.752235,89.66573215,0.266323411,0.00159794,0.585911505,0.639176187,0.694571457,0.074570555,0.129965825,0.05539527,27.4,9.391628781,0.002663234,1.67857839,1.998307607,0.003946658,0.0103912,0.002148181,0.008592723
"2526",2526,"CA",384,6101,1243.065066,1573.42,1573.42,0.00140484,0.067447917,0.072916667,1.903307041,0.811245624,82.10108056,13.93158351,0.039002193,8,0.245,4,0.07,0.8,0.04,0.3,56.57,2.51,158.742,0.51,62.24
"2527",2527,"PA",199,42105,57.13,57.13,2.22,0.30286854,5.52929245,1.78614785,0,4.59487005,0,1.8198783,0,114.423271,29.67305125,0.4194755,13.4916,0.0821,19.9532,0.394522046,0.394522046,1.91,0.025477954,7.893860162,0.1815
"2528",2528,"TX",138,48465,138.52,14.3,14.3,0.74,23.01,0.02,350.27,0.45,10.98,0.06,13.07,0.09,0.24,0.05,0.2,0.14,0.07,0.71,0.031877818,0.65,0.02,0.21,0.01
"2529",2529,"KS",301,20077,3875.9,3875.9,581.38,0.097087484,2.244354584,0.013092068,0.016031104,0.146951788,0.130938512,0.020950162,0.531356987,0.031293765,0.065381223,0.022760843,0.056848301,0.034087459,0.100353,0.127214611,0.009075428,0.62955,0.97506069,0.126465,0.47197569
"2530",2530,"IA",259,19133,1320.516453,3442.42,3442.42,6.06,1786.752235,89.66573215,0.775920943,0.004655526,1.707026075,1.862210264,2.02360182,0.217257864,0.37864942,0.161391556,27.4,27.36207614,0.007759209,4.890460513,5.821976802,0.01,0.030274279,0.006258625,0.0250345
"2531",2531,"UT",306,49023,0.65,21.280401755,3.47,0,0,0,1.01,2.61446647,1.59446647,53.14,0.411168154,0.672921561,0.697,0.180941183,0.2050196205,0.024078433,0.0200025,0.09,0.01,0.009294118,0.01,0.000705882,10.54
"2532",2532,"OK",150,40137,4.39,45.368,3.884,0.487574008,0.092029019,18.78143246,0.096952133,2.423803333,0.13088538,0.288432597,0.100587838,0.258135055,0.157547217,5.162701099,0.041204657,14.49,124.1289044,1.025849795,13.83737633,11.92785938,11.5942015,24.61353167,4.96
"2533",2533,"NY",207,36017,0.967439971,0.337556796,11.43114027,0.037835,318.94,319.2056015,735.2777405,4.35,1.0275,102.8475,236.6620882,248.5476349,47.4505435,58.52599241,0.783701695,2.371798305,3.1555,1.65,2.639,3.393,0.608614084,0.7509022865,0.3440202015
"2534",2534,"IL",240,17143,1001.848289,3615.7,3615.7,434.8468774,2036.475737,1812.859757,0,0,0,0,21.43,0,0,163.4405,1.1235,198.5799,0.522301805,3.0118,2.007307274,0.155498195,2.5142562385,2.1448,1.4365
"2535",2535,"IA",258,19091,2152.415327,2334.67,2334.67,6.06,1786.752235,89.66573215,0.647175844,0.003883055,1.423786857,1.553222026,1.687834601,0.181209236,0.315821812,0.134612576,27.4,22.82200897,0.006471758,4.079008227,4.855962175,0.009590525,0.025251003,0.005220159,0.020880637
"2536",2536,"NE",287,31177,1322.36,198.35,198.35,26.01195395,3.31061232,5.76992433,0.291064393,0.031249245,0.054462969,0.023213725,2.061110891,0.001116044,9.359164487,0.054595126,11.14186248,0.02,0.057937685,0.01,0.035932507,0.066851175,0.612802437,0.231076882,0.036972301
"2537",2537,"WI",246,55049,319.65,319.65,2.47,5.089571975,278.9748572,15.18783,0,0,25.84470508,17.787125,0,0,16.13,0.09,19.2,0.2986985275,0.09,0.2986985275,0.0267521405,0.03123889,0.3351396145,0.11,1.05
"2538",2538,"MN",252,27097,0.359994331,0.03,59.38180549,17.67539524,0.078888005,0.373702446,1.063974078,2.116808642,0.027283064,6.025462497,2.156157497,0.995,4.075,3.313574949,2.43,1.8874794015,2.016382367,1.816425051,42.1869,139.9765823,1.217170608,434.0447519,16.61058137
"2539",2539,"PA",197,42003,15.65,15.65,155.88,133.3294898,943.1553194,195.4177909,55.035973,451.4343971,34.726625,221.8304097,23.912856,114.423271,2873.007432,40.15525406,887.4189553,3.498759985,990.221493,6.077903884,6.076103884,22.91808237,13.76448173,6.075903884,6.04756874
"2540",2540,"MO",342,29205,1452.31,217.84,217.84,0.001589455,0.48,0.31,2.21,0.0313967475,0.01,0.0285304115,0.009516788,0.009182292,0.01,0.12,0.250521788,0.010083486,1.405739671,0.059469365,0.058489186,0.098323097,0.029833911,0.043329431,0.015277856
"2541",2541,"OH",217,39097,988.4048363,4417.4,4417.4,0.11,0.27,14.73385365,30.69,0,0,0.454387549,0.002779498,1.015121119,1.117273724,1.211696101,0.139825683,0.23424806,0.094422377,24.565,0.005136029,22.4230566,0.85421167,26.6941152,0.309940903
"2542",2542,"KS",300,20201,3433.81,3433.81,515.07,0.02048635,2.755922648,0.015539076,0.01902744,0.179623203,0.155411923,0.024865908,0.630671678,0.037142809,0.077601475,0.027015019,0.067473684,0.040458666,0.100353,0.127214611,0.010771695,0.62955,0.97506069,0.126465,0.47197569
"2543",2543,"IL",241,17019,1827.023437,9103.8,9103.8,0.136573266,1.410337954,0.000742347,0,0,0,0,21.43,0,0,123.8244,0.7872,144.4275,0.2418,1.3543,1.2343,0.0182,2.5142562385,0.6843,0.8383
"2544",2544,"ID",312,16087,68.42,11.07,1.58,0.26,0.002454545,3.39,1.045,0.02,0.22,0.31,0.05,1.49,0.07,0.15,0.05,0.13,0.08,0.01,0.09,0.02,91.18644528,98.94699219,21.34756637
"2545",2545,"IL",241,17045,800.3179028,5453.7,5453.7,0.025253953,0.011157175,0.000137268,0,0,0,0,21.43,0,0,10.0906,0.0327,7.336,0.145917,0.5859,0.5755,0.010983,2.5142562385,0.5564,0.0463
"2546",2546,"CO",267,8121,0.49,0.155525001,4.682316051,161.23633435,0.870344996,2376.4939845,0.04878425,1.3640999795,1.125323334,0.002687156,0.53183028,0.00304401,0.641226524,0.001518589,0.0036187,0.000959485,0.003059596,0.002100111,0.002,0.004027359,0.039167459,0.010421624,0.00166746
"2547",2547,"OH",218,39065,1361.136531,3322.67,3322.67,0.11,0.27,14.73385365,30.69,0,0,0.395746828,0.002420792,0.884115254,0.973084614,1.055321366,0.121780561,0.204017313,0.082236752,24.565,0.004473202,17.6268066,0.671497375,20.98429295,0.309940903
"2548",2548,"MI",221,26113,166.63,24.99,24.99,0,0.843332609,0,0.0070227525,0.01,0.14,0.012518005,0.002002881,0.06,0.001959119,0.010572477,0.001505619,0.006187181,0.002358779,0.22,5e-04,38.14,34.74866662,0.322171891,112.0842988
"2549",2549,"ND",355,38093,64.45,0,0.992404099,15.66283661,21.48957939,0,0,0,15.89,129.2132196,0.39730125,38.20309839,0.798819084,0.586350045,0.540973668,13.04049274,3.92,1.31,1.16,0.71,0.82,0.11,0.0244296
"2550",2550,"MO",347,29203,105.44,15.81,15.81,0.02,0.4,0.26,1.84,0.0313967475,0.00960958,0.0285304115,0.007946383,0.009182292,0.01,0.1,0.060436064,0.01006977,0.254796708,0.011303074,0.010483927,0.020614746,0.010130819,0.036206209,0.004407021
"2551",2551,"TX",147,48423,814.81,93.21,93.21,34.39,1064,1.22,350.27,0.45,81.16,0.47,96.62,0.72,1.81,0.41,1.49,1.08,0.57,5.31,0.33000955,24.721349,0.12,0.780196277,0.04
"2552",2552,"OK",46,40143,77.15,45.368,3.884,13.42421617,3.09180497,664.1560552,2.66935147,66.73378676,3.603624485,7.941320624,2.76945215,7.10714829,4.337696139,142.1429658,1.134474375,445.952,1748.773044,12.41546785,163.4517504,140.8303278,137.820304,332.5687852,286.01
"2553",2553,"OK",151,40091,1.99,45.368,3.884,0.173096622,0.032671783,6.667710855,0.034419568,0.8604892,0.046466417,0.102398215,0.035710302,0.0916421,0.055931798,1.832841996,0.014628316,4.18,189.9134694,1.974378349,29.10254905,24.99160935,23.9133763,37.13853897,4.96
"2554",2554,"TX",141,48395,1640.47,193.02,193.02,72.45923033,5513.621858,1.905483217,350.27,0.45,1.9214,0.01,2.3177,0.01,0.1975,0.009318553,0.1875,0.02,0.0109,1.0386,0.010704145,0.26,0.01,0.13,0.009789
"2555",2555,"TX",138,48171,742.26,87.19,87.19,1.41,43.91,0.05,350.27,0.45,7.19,0.04,8.56,0.06,0.15,0.03,0.13,0.09,0.05,0.47,0.010704145,0.26,0.01,0.13,0.009789
"2556",2556,"MI",225,26125,286.74,43.01,43.01,0.5935,0.843332609,14.257,0.008865505,8.2575,76.435,7.9975,0.905,51.7345,1.202,7.56197871,1.002,4.39247871,1.07747871,162.8705,5e-04,341.667,5499.048766,35.39163644,14440.70961
"2557",2557,"ND",357,38033,64.45,0,0.170346541,5.490662776,6.667421171,0,0,0,12.77,23.2322516,0.090878158,9.235767558,0.184392042,0.135108467,0.124472279,2.361997457,44.44,15.68,13.85,8.61,9.88,1.27,0.0244296
